gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
AL031432.1	0.454404090497064	0.00107810235780967	0.002	0.001	1	KASUMI2	0.68331849757751	Expanded NK-treated
BTRC	0.454428176698371	-0.0224257463901828	0.097	0.077	1	KASUMI2	0.68331849757751	Expanded NK-treated
S1PR2	0.454469391616878	0.00159709135840291	0.065	0.042	1	KASUMI2	0.683334222628057	Expanded NK-treated
ITPR2	0.454561150928184	-0.00560081119718564	0.273	0.21	1	KASUMI2	0.683393000345606	Expanded NK-treated
PIKFYVE	0.454582497399662	-0.00381221748230648	0.232	0.167	1	KASUMI2	0.683393000345606	Expanded NK-treated
WASIR2	0.454600763024158	0.0016693246317061	0.028	0.015	1	KASUMI2	0.683393000345606	Expanded NK-treated
MTHFSD	0.454637957224318	-0.0209023739132716	0.092	0.072	1	KASUMI2	0.68340267223631	Expanded NK-treated
AZIN1	0.454770323904623	-0.0216566323878067	0.322	0.23	1	KASUMI2	0.683555394505718	Expanded NK-treated
AL049830.3	0.454835510208366	-0.00298846284389171	0.005	0.006	1	KASUMI2	0.683607125578357	Expanded NK-treated
IGSF6	0.454908232233425	0.00192629649092363	0.013	0.007	1	KASUMI2	0.683670174898871	Expanded NK-treated
AC036176.1	0.455026262165278	-0.00800634945258895	0.021	0.018	1	KASUMI2	0.683801303201163	Expanded NK-treated
KLF5	0.455058228316652	0.00602894672353475	0.005	0.003	1	KASUMI2	0.683803088164427	Expanded NK-treated
TMEM31	0.455115339243042	-0.000954362409196933	0	0.001	1	KASUMI2	0.683826881005806	Expanded NK-treated
SLC38A8	0.455164915556572	-0.00267828933123208	0	0.001	1	KASUMI2	0.683826881005806	Expanded NK-treated
ASB1	0.455195214871388	-0.00271786498905238	0.127	0.081	1	KASUMI2	0.683826881005806	Expanded NK-treated
AL592211.2	0.455197179781017	-0.00341381554694693	0.004	0.005	1	KASUMI2	0.683826881005806	Expanded NK-treated
VPS37C	0.455300639985681	0.00243764038944187	0.025	0.014	1	KASUMI2	0.683936059402426	Expanded NK-treated
MIR762HG	0.455486370307953	0.00292851729337412	0.091	0.059	1	KASUMI2	0.684133792430097	Expanded NK-treated
STAG2	0.455514887239021	-0.0438675145969332	0.77	0.662	1	KASUMI2	0.684133792430097	Expanded NK-treated
SHOC2	0.455524651907027	-0.0718071067873211	0.544	0.445	1	KASUMI2	0.684133792430097	Expanded NK-treated
AP002008.3	0.455675078004394	0.00119852343215172	0.003	0.001	1	KASUMI2	0.684313451941573	Expanded NK-treated
NPIPB2	0.455771375337298	0.00122904961880208	0.024	0.013	1	KASUMI2	0.684411804384505	Expanded NK-treated
CROT	0.455859831543502	-0.00364641736959098	0.121	0.078	1	KASUMI2	0.684498369654094	Expanded NK-treated
AC010727.1	0.455928235723661	0.00117493754694429	0.002	0.001	1	KASUMI2	0.684554816048698	Expanded NK-treated
QRFP	0.456099917398564	-0.00161440576161643	0	0.001	1	KASUMI2	0.684751916631018	Expanded NK-treated
PCDHGA7	0.456136838369114	-0.00255942511420669	0.002	0.003	1	KASUMI2	0.684751916631018	Expanded NK-treated
ZNF793-AS1	0.456151972189722	0.00131540153744107	0.001	0.001	1	KASUMI2	0.684751916631018	Expanded NK-treated
DDX11-AS1	0.456230749518263	0.00221617331895594	0.008	0.005	1	KASUMI2	0.684823901226083	Expanded NK-treated
GPR35	0.4562740998855	0.00241193778493729	0.011	0.007	1	KASUMI2	0.684842702145396	Expanded NK-treated
CIAO1	0.456312709492975	-0.035920382075993	0.597	0.475	1	KASUMI2	0.684854385381708	Expanded NK-treated
AC090948.4	0.456353168759695	-0.0020781274645776	0.001	0.002	1	KASUMI2	0.684868842902874	Expanded NK-treated
SLC18B1	0.456599853043157	9.1189069793933e-05	0.042	0.023	1	KASUMI2	0.685173710637428	Expanded NK-treated
SLC25A32	0.456627841631767	-0.00846797447942649	0.295	0.217	1	KASUMI2	0.685173710637428	Expanded NK-treated
SHE	0.456648833479245	-0.00267224190389675	0	0.001	1	KASUMI2	0.685173710637428	Expanded NK-treated
ARIH2OS	0.456805022368633	-0.00833939534765636	0.023	0.021	1	KASUMI2	0.685361776199616	Expanded NK-treated
AC046143.2	0.456884052541524	-0.00140336136316344	0	0.001	1	KASUMI2	0.685378432773114	Expanded NK-treated
FAM149B1	0.456892548315517	0.00334249963306195	0.045	0.029	1	KASUMI2	0.685378432773114	Expanded NK-treated
BPNT1	0.456908672089057	-0.0204775841181278	0.356	0.255	1	KASUMI2	0.685378432773114	Expanded NK-treated
AC015871.7	0.456941284876762	-0.00108649432595767	0.118	0.08	1	KASUMI2	0.685381077917028	Expanded NK-treated
CLPSL2	0.456990877323396	-0.00132750953323971	0	0.001	1	KASUMI2	0.68540918932653	Expanded NK-treated
AC051619.6	0.457056467611989	0.00133545603564	0.003	0.001	1	KASUMI2	0.685461289384066	Expanded NK-treated
MEX3C	0.457103695879922	-0.00782811352097318	0.227	0.159	1	KASUMI2	0.685485846194007	Expanded NK-treated
RPL18	0.457314628238146	-0.0126451355477304	1	1	1	KASUMI2	0.685755878480486	Expanded NK-treated
AGBL5-IT1	0.457447950669472	-0.001097250841003	0	0.001	1	KASUMI2	0.685790807912671	Expanded NK-treated
AL512408.1	0.457475817007876	0.00153395831713221	0.006	0.003	1	KASUMI2	0.685790807912671	Expanded NK-treated
NT5C	0.457477967769255	-0.0196644257913029	0.312	0.225	1	KASUMI2	0.685790807912671	Expanded NK-treated
LAYN	0.457513035547948	-0.00152649921887603	0	0.001	1	KASUMI2	0.685790807912671	Expanded NK-treated
EXOG	0.457530516130476	-0.017215280572384	0.328	0.234	1	KASUMI2	0.685790807912671	Expanded NK-treated
NUP88	0.457554866632984	-0.0262104710245238	0.488	0.371	1	KASUMI2	0.685790807912671	Expanded NK-treated
CAMK1	0.45757141529542	0.00161764856257604	0.017	0.008	1	KASUMI2	0.685790807912671	Expanded NK-treated
PDXDC1	0.457584864585562	-0.0446019651570187	0.232	0.178	1	KASUMI2	0.685790807912671	Expanded NK-treated
RRAGB	0.457638317191775	-3.52462719394597e-05	0.11	0.072	1	KASUMI2	0.685824653831343	Expanded NK-treated
C12orf74	0.457690764373274	-0.00235885299995284	0.001	0.002	1	KASUMI2	0.685836173005862	Expanded NK-treated
DNAL4	0.457715611770798	-0.0206748968398205	0.087	0.065	1	KASUMI2	0.685836173005862	Expanded NK-treated
DDIAS	0.457738613374034	0.00308926025294208	0.123	0.085	1	KASUMI2	0.685836173005862	Expanded NK-treated
FBXO41	0.457914259128884	-0.00810795993356142	0.161	0.105	1	KASUMI2	0.686053078094707	Expanded NK-treated
GCOM1	0.457973389009266	-0.00100292601769102	0	0.001	1	KASUMI2	0.686089186422945	Expanded NK-treated
AC130324.3	0.45802612833894	0.00198690948671136	0.023	0.012	1	KASUMI2	0.686089186422945	Expanded NK-treated
C1QL4	0.458103720540946	0.00120734032016708	0.002	0.001	1	KASUMI2	0.686089186422945	Expanded NK-treated
TMEM25	0.458129161609692	-0.00681744538649226	0.016	0.015	1	KASUMI2	0.686089186422945	Expanded NK-treated
RIOX2	0.458138934341583	-0.00900645230231404	0.022	0.019	1	KASUMI2	0.686089186422945	Expanded NK-treated
AL022322.1	0.458147816737313	0.00137475618494612	0.004	0.002	1	KASUMI2	0.686089186422945	Expanded NK-treated
CDR2	0.458154528953991	-0.00586800405685672	0.154	0.103	1	KASUMI2	0.686089186422945	Expanded NK-treated
ROGDI	0.458202931036015	-0.0118398036499579	0.184	0.122	1	KASUMI2	0.686115422176123	Expanded NK-treated
ZNF727	0.458337229471968	-0.00351690380921423	0.005	0.006	1	KASUMI2	0.686270267366136	Expanded NK-treated
AL354977.2	0.458442101477239	-0.00396500952752054	0.004	0.004	1	KASUMI2	0.686370093959403	Expanded NK-treated
MED20	0.458465688182813	-0.00248652124560453	0.141	0.096	1	KASUMI2	0.686370093959403	Expanded NK-treated
ZNF600	0.458542041511699	-0.018897799334437	0.071	0.057	1	KASUMI2	0.686438146773493	Expanded NK-treated
AC011455.6	0.458650224621214	-0.00448835417692451	0.003	0.003	1	KASUMI2	0.686520348554019	Expanded NK-treated
FAM189B	0.458713482496026	-0.00144477184697553	0.122	0.08	1	KASUMI2	0.686520348554019	Expanded NK-treated
RXRA	0.458720315700623	0.00340833588685865	0.016	0.011	1	KASUMI2	0.686520348554019	Expanded NK-treated
AC092384.1	0.458741797035533	0.00115046518986531	0.002	0.001	1	KASUMI2	0.686520348554019	Expanded NK-treated
PVALB	0.458751455850608	0.00224219256371975	0.008	0.004	1	KASUMI2	0.686520348554019	Expanded NK-treated
AC137630.3	0.45891543114103	0.00252645956668435	0.022	0.013	1	KASUMI2	0.686719480949704	Expanded NK-treated
PCDHGA6	0.459068040983295	-0.00636251746567485	0.007	0.007	1	KASUMI2	0.686901580450288	Expanded NK-treated
AC136475.9	0.459198190060946	-0.00166722976473111	0	0.001	1	KASUMI2	0.687015443227302	Expanded NK-treated
OTULIN	0.45920598334273	-0.0152648017571512	0.329	0.24	1	KASUMI2	0.687015443227302	Expanded NK-treated
TMEM191C	0.459322177007264	0.00226465948965202	0.015	0.008	1	KASUMI2	0.687114253982889	Expanded NK-treated
DPH1	0.459333883969657	0.00209324012570439	0.009	0.005	1	KASUMI2	0.687114253982889	Expanded NK-treated
CCDC9B	0.459478565733521	0.00110021842675096	0.003	0.001	1	KASUMI2	0.687216371781663	Expanded NK-treated
FBXL17	0.459496144817367	-0.00582649567833861	0.12	0.074	1	KASUMI2	0.687216371781663	Expanded NK-treated
ZNF805	0.45953172413148	0.00424471103397978	0.043	0.031	1	KASUMI2	0.687216371781663	Expanded NK-treated
NAV1	0.459534904965641	-0.0581652182508006	0.284	0.222	1	KASUMI2	0.687216371781663	Expanded NK-treated
DUSP22	0.459556809450429	-0.00220953576165639	0.149	0.102	1	KASUMI2	0.687216371781663	Expanded NK-treated
FAM151B	0.459656214035014	-0.00481195767841228	0.009	0.009	1	KASUMI2	0.68726804824385	Expanded NK-treated
TTC5	0.45967060864562	-0.00453133865516248	0.221	0.158	1	KASUMI2	0.68726804824385	Expanded NK-treated
NSUN3	0.459699533855424	-0.00773460853646213	0.162	0.107	1	KASUMI2	0.68726804824385	Expanded NK-treated
TMEM255A	0.459715103972267	0.00122052456350752	0.002	0.001	1	KASUMI2	0.68726804824385	Expanded NK-treated
UNG	0.459799182881257	-0.0116835669946185	0.257	0.187	1	KASUMI2	0.68734749334362	Expanded NK-treated
CA2	0.4599021501102	0.00109066917770924	0.082	0.057	1	KASUMI2	0.687426426838373	Expanded NK-treated
RPL9	0.459939951112914	-0.0187234141729062	1	1	1	KASUMI2	0.687426426838373	Expanded NK-treated
TRO	0.459944809603115	-0.00164263740100846	0.001	0.003	1	KASUMI2	0.687426426838373	Expanded NK-treated
POMZP3	0.460036228620887	0.00123010057765431	0.041	0.023	1	KASUMI2	0.687502881486469	Expanded NK-treated
MIR9-3HG	0.460057853853326	0.00111687525331523	0.002	0.001	1	KASUMI2	0.687502881486469	Expanded NK-treated
SEMA6C	0.460138353105682	-0.000403801968919634	0.118	0.08	1	KASUMI2	0.687576929711389	Expanded NK-treated
RCAN3AS	0.460216823925219	0.00100825144951009	0.004	0.001	1	KASUMI2	0.687580939498833	Expanded NK-treated
AC132872.2	0.460225048889498	-0.000907826876991567	0	0.001	1	KASUMI2	0.687580939498833	Expanded NK-treated
GALNT7	0.460240300589712	-0.0494416297025772	0.597	0.455	1	KASUMI2	0.687580939498833	Expanded NK-treated
APBA3	0.460264830185292	0.00157978852217767	0.056	0.035	1	KASUMI2	0.687580939498833	Expanded NK-treated
FMO5	0.460309790480276	-0.00716771604804264	0.016	0.014	1	KASUMI2	0.68760187017416	Expanded NK-treated
NRG4	0.460448963819991	0.0018811122062416	0.021	0.011	1	KASUMI2	0.687719614636564	Expanded NK-treated
AC026367.2	0.460450522920236	-0.00129700494547173	0	0.001	1	KASUMI2	0.687719614636564	Expanded NK-treated
AC011603.2	0.460560375381928	0.000233949964444494	0.106	0.07	1	KASUMI2	0.687837446884935	Expanded NK-treated
AL390195.2	0.461021404432873	-0.00519494954846705	0.007	0.007	1	KASUMI2	0.688453814463532	Expanded NK-treated
C2orf91	0.461057218603107	0.00159262428757059	0.002	0.001	1	KASUMI2	0.688453814463532	Expanded NK-treated
RABL2B	0.461066044263532	-0.0205800801949149	0.095	0.075	1	KASUMI2	0.688453814463532	Expanded NK-treated
LRIG2-DT	0.461286393549532	-0.00699709666350321	0.017	0.016	1	KASUMI2	0.688736546067873	Expanded NK-treated
SNHG21	0.461378740106159	-0.0353259605062662	0.169	0.132	1	KASUMI2	0.688775616485938	Expanded NK-treated
JADE2	0.46140684547612	-0.00414333611141735	0.124	0.08	1	KASUMI2	0.688775616485938	Expanded NK-treated
AL139393.3	0.461420303117766	0.00301528055475597	0.04	0.025	1	KASUMI2	0.688775616485938	Expanded NK-treated
ACBD5	0.461436570003903	-0.00494339248081593	0.2	0.138	1	KASUMI2	0.688775616485938	Expanded NK-treated
THAP7-AS1	0.461505355702042	-0.0127443442373577	0.037	0.03	1	KASUMI2	0.688789429974242	Expanded NK-treated
AC005540.1	0.461507829796848	-0.00416799124053054	0.007	0.007	1	KASUMI2	0.688789429974242	Expanded NK-treated
LINC00240	0.461555623599423	-0.00279243132541395	0.003	0.004	1	KASUMI2	0.688814488446858	Expanded NK-treated
ZNF420	0.461600430738152	-0.0196064337079943	0.093	0.078	1	KASUMI2	0.688835086627452	Expanded NK-treated
AL157938.3	0.461755456476415	-0.0112721832102736	0.047	0.04	1	KASUMI2	0.688992100719186	Expanded NK-treated
ZNF169	0.461771798653833	-0.0174656979293632	0.065	0.051	1	KASUMI2	0.688992100719186	Expanded NK-treated
SYNGR2	0.461798684422262	-0.00617309139698646	0.272	0.201	1	KASUMI2	0.688992100719186	Expanded NK-treated
AC009032.1	0.461940442806847	-0.00138642833622629	0	0.001	1	KASUMI2	0.689145573072863	Expanded NK-treated
RNF182	0.46196358733286	-0.00219359099302269	0.003	0.004	1	KASUMI2	0.689145573072863	Expanded NK-treated
USP33	0.462061407324191	-0.00956468602717292	0.331	0.242	1	KASUMI2	0.689245218646539	Expanded NK-treated
SNHG22	0.462103190318803	-0.00359540343246552	0.006	0.006	1	KASUMI2	0.689261267493309	Expanded NK-treated
LTBP4	0.462184294857146	-0.003740905837821	0.156	0.108	1	KASUMI2	0.689335961254109	Expanded NK-treated
PKD1	0.4622365649011	-0.00106158128138653	0.133	0.092	1	KASUMI2	0.689339109338546	Expanded NK-treated
AC034223.1	0.462248460679914	0.00134731992814056	0.005	0.002	1	KASUMI2	0.689339109338546	Expanded NK-treated
MARCKS	0.462289582335982	-0.00812652236179487	0.015	0.014	1	KASUMI2	0.689354161404021	Expanded NK-treated
ZSCAN30	0.462352775578603	-0.00184185844371615	0.151	0.104	1	KASUMI2	0.689402121814083	Expanded NK-treated
AC005229.4	0.462430105391756	-0.0130080419191863	0.044	0.036	1	KASUMI2	0.689448452642594	Expanded NK-treated
SPDYA	0.462445912647069	-0.0054256810000185	0.004	0.004	1	KASUMI2	0.689448452642594	Expanded NK-treated
PDLIM4	0.462526193179767	-0.000723752881285478	0	0.001	1	KASUMI2	0.689521870353276	Expanded NK-treated
KCNMA1	0.462598006745091	-0.0453246005960928	0.199	0.175	1	KASUMI2	0.689582656726763	Expanded NK-treated
ELP4	0.46266773180197	-0.00279857560129509	0.186	0.132	1	KASUMI2	0.689640321868122	Expanded NK-treated
VAPB	0.46271502229863	-0.0378735813466544	0.21	0.163	1	KASUMI2	0.689664541151795	Expanded NK-treated
MOB3B	0.462809420348871	-0.00624478479421858	0.145	0.095	1	KASUMI2	0.689758965042656	Expanded NK-treated
WIPF2	0.462884416582598	-0.00976906105347405	0.227	0.158	1	KASUMI2	0.689824462249502	Expanded NK-treated
C11orf96	0.462980052000897	-0.0190869454291122	0.081	0.067	1	KASUMI2	0.689920706640548	Expanded NK-treated
ZDHHC1	0.463102809425286	0.00156073504132496	0.004	0.002	1	KASUMI2	0.690057351911575	Expanded NK-treated
FGFR2	0.463144706910531	0.0010871543326062	0.071	0.045	1	KASUMI2	0.690073499660068	Expanded NK-treated
PPP4R1	0.463254021971066	-0.011096347115168	0.241	0.164	1	KASUMI2	0.690190088930471	Expanded NK-treated
RASD1	0.463340257934429	-0.0340144032572714	0.108	0.088	1	KASUMI2	0.690197187694145	Expanded NK-treated
AC004918.4	0.463370537734698	0.00212542612975745	0.005	0.003	1	KASUMI2	0.690197187694145	Expanded NK-treated
QPRT	0.463386152691045	-0.0193469416128507	0.344	0.247	1	KASUMI2	0.690197187694145	Expanded NK-treated
PASK	0.46339252243004	-0.00352305863960109	0.094	0.056	1	KASUMI2	0.690197187694145	Expanded NK-treated
EMP1	0.463436824148398	0.00129483604481437	0.002	0.001	1	KASUMI2	0.690197187694145	Expanded NK-treated
HEATR5B	0.463465905052507	-0.00615587861002739	0.145	0.095	1	KASUMI2	0.690197187694145	Expanded NK-treated
PWP1	0.463497729185657	-0.0398525984786671	0.583	0.449	1	KASUMI2	0.690197187694145	Expanded NK-treated
ZNF433-AS1	0.463507316037118	-0.0771168103775201	0.616	0.507	1	KASUMI2	0.690197187694145	Expanded NK-treated
MAFK	0.463574745902978	-0.00132567283380346	0.071	0.04	1	KASUMI2	0.690251332332046	Expanded NK-treated
FSD1L	0.463669395901917	-0.00620764307779775	0.193	0.135	1	KASUMI2	0.690345997101789	Expanded NK-treated
LAMTOR3	0.463711989888789	-0.0130453485019389	0.275	0.189	1	KASUMI2	0.690363149457832	Expanded NK-treated
ZNF628	0.463764796821473	0.00445771412052678	0.058	0.036	1	KASUMI2	0.690373455543784	Expanded NK-treated
KIZ-AS1	0.463781060628842	-0.00505735605863375	0.012	0.012	1	KASUMI2	0.690373455543784	Expanded NK-treated
RABGAP1L-IT1	0.463813547795741	-0.00130438955334132	0.069	0.041	1	KASUMI2	0.690375558848853	Expanded NK-treated
ZNF619	0.463898410070731	0.0025198130074134	0.045	0.028	1	KASUMI2	0.690455615766158	Expanded NK-treated
NLRP1	0.463972288682485	-0.0207155407027427	0.06	0.046	1	KASUMI2	0.690519315223659	Expanded NK-treated
UBN2	0.464017523856325	-0.0160500860173271	0.275	0.197	1	KASUMI2	0.690525918509368	Expanded NK-treated
ERGIC3	0.464038887489079	-0.0336323140469348	0.52	0.401	1	KASUMI2	0.690525918509368	Expanded NK-treated
AC142472.1	0.46411931387549	0.00219101047217458	0.04	0.024	1	KASUMI2	0.690599343404445	Expanded NK-treated
ELMSAN1	0.464209029090582	-0.00688562587964481	0.258	0.184	1	KASUMI2	0.690614373772034	Expanded NK-treated
ELK4	0.464209465299301	-0.0192090883423631	0.432	0.326	1	KASUMI2	0.690614373772034	Expanded NK-treated
AC023886.1	0.464242785162767	-0.00139920871619196	0	0.001	1	KASUMI2	0.690614373772034	Expanded NK-treated
LINC01978	0.464262813484678	-0.000738403759503099	0	0.001	1	KASUMI2	0.690614373772034	Expanded NK-treated
AC148476.1	0.46429046154513	-0.00263562360360534	0.002	0.003	1	KASUMI2	0.690614373772034	Expanded NK-treated
DOCK1	0.464322824620304	-0.00298662570610526	0.003	0.004	1	KASUMI2	0.690614373772034	Expanded NK-treated
AL121936.1	0.464353503204068	0.00144824956835712	0.006	0.003	1	KASUMI2	0.690614373772034	Expanded NK-treated
AL078644.2	0.464378094692371	0.00172821109735572	0.008	0.004	1	KASUMI2	0.690614373772034	Expanded NK-treated
AL731571.1	0.464508089156773	-0.00188743777278437	0.001	0.002	1	KASUMI2	0.690761460294245	Expanded NK-treated
CHMP2B	0.464578373247122	-0.061669370583585	0.376	0.29	1	KASUMI2	0.690819738868302	Expanded NK-treated
POLR1D	0.464681085593312	-0.0821085302270232	0.877	0.799	1	KASUMI2	0.690926226651493	Expanded NK-treated
C14orf119	0.464746850452177	-0.0168766458692808	0.388	0.283	1	KASUMI2	0.690934734254321	Expanded NK-treated
GPR65	0.464749006107781	-0.0029239179918312	0.139	0.094	1	KASUMI2	0.690934734254321	Expanded NK-treated
CR1L	0.464792020989819	0.00084937317052361	0.003	0.001	1	KASUMI2	0.690952447663486	Expanded NK-treated
RECK	0.46490650737508	0.000593250722648167	0.093	0.064	1	KASUMI2	0.691076399996799	Expanded NK-treated
AC025419.1	0.465102376389177	-0.00123529306798706	0	0.001	1	KASUMI2	0.691265567379635	Expanded NK-treated
FHL2	0.465114053064993	0.00192815489843506	0.012	0.006	1	KASUMI2	0.691265567379635	Expanded NK-treated
LINC02476	0.465127108374585	-0.00267441019129274	0	0.001	1	KASUMI2	0.691265567379635	Expanded NK-treated
AC009318.4	0.465226491431285	-0.00465633461493214	0.005	0.005	1	KASUMI2	0.691367020744405	Expanded NK-treated
ADAMTS18	0.465329099430422	-0.00171233318376701	0.001	0.002	1	KASUMI2	0.691473252762068	Expanded NK-treated
LY96	0.465385246828571	0.00376429827528181	0.038	0.025	1	KASUMI2	0.691510435312357	Expanded NK-treated
APMAP	0.465511605216148	-0.00890981591250756	0.257	0.185	1	KASUMI2	0.691617110485117	Expanded NK-treated
BEST4	0.465537818648042	0.00128360711160714	0.002	0.001	1	KASUMI2	0.691617110485117	Expanded NK-treated
CAPG	0.465550429279602	-0.0422961653212793	0.239	0.189	1	KASUMI2	0.691617110485117	Expanded NK-treated
MARCH9	0.465675636526143	-0.0273217258310366	0.151	0.119	1	KASUMI2	0.691756861239724	Expanded NK-treated
SCNM1	0.465815526607823	-0.0237496676379038	0.417	0.31	1	KASUMI2	0.691918403065188	Expanded NK-treated
AL355488.1	0.465848055784607	-0.00454998260623882	0.038	0.033	1	KASUMI2	0.691920460981857	Expanded NK-treated
TFAP2E	0.465910749759675	-0.00258290288324704	0.003	0.004	1	KASUMI2	0.691967319166434	Expanded NK-treated
SLCO3A1	0.466050877337993	-0.00354730596555552	0.003	0.004	1	KASUMI2	0.692129167233836	Expanded NK-treated
AC234031.1	0.466106983765912	-0.00284301168279255	0	0.001	1	KASUMI2	0.692166222734261	Expanded NK-treated
DOK3	0.4661885232372	-0.0358528221431896	0.493	0.37	1	KASUMI2	0.6922048277059	Expanded NK-treated
AC104187.1	0.466195293557338	0.00153656463222916	0.007	0.003	1	KASUMI2	0.6922048277059	Expanded NK-treated
ACVR1	0.466304838711711	-0.00954281734580901	0.029	0.024	1	KASUMI2	0.69232121101698	Expanded NK-treated
AC109454.2	0.466395398452361	-0.00440712013159988	0.008	0.007	1	KASUMI2	0.692409393078256	Expanded NK-treated
