gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
NUFIP2	0.000128159817957165	0.0222998986048869	0.842	0.66	1	NALM6	0.00124718489512018	Expanded NK-treated
PTBP1	0.000128328411167678	0.000222619739952412	0.92	0.755	1	NALM6	0.00124830017796342	Expanded NK-treated
SPICE1	0.000128833194067806	0.0221809396796015	0.337	0.18	1	NALM6	0.0012526833949688	Expanded NK-treated
YBX3	0.000129219254343425	0.0158610222626998	0.989	0.946	1	NALM6	0.00125590903696035	Expanded NK-treated
BABAM2	0.000130043053907691	0.021963399352968	0.313	0.159	1	NALM6	0.0012633846606948	Expanded NK-treated
ERAP2	0.000130505383291754	0.0189743949626663	0.524	0.312	1	NALM6	0.00126734375156318	Expanded NK-treated
DDX52	0.000131181522696853	0.00942246519835843	0.867	0.676	1	NALM6	0.00127337496548977	Expanded NK-treated
UIMC1	0.000131675843596082	0.0172746044936858	0.612	0.389	1	NALM6	0.00127763695158565	Expanded NK-treated
CRIM1	0.000132080932694432	0.0227111395979024	0.438	0.249	1	NALM6	0.00128102991852376	Expanded NK-treated
EXOSC10	0.000132636592198116	0.016920049503401	0.685	0.468	1	NALM6	0.00128587978398526	Expanded NK-treated
CDK12	0.0001335758921405	0.0169139455249474	0.776	0.569	1	NALM6	0.0012944433269374	Expanded NK-treated
SUCO	0.000134236215277576	0.0202388320765133	0.468	0.271	1	NALM6	0.00130029734798832	Expanded NK-treated
BRCA1	0.000134588705103173	0.0173949483737651	0.861	0.707	1	NALM6	0.00130316584564304	Expanded NK-treated
FUBP1	0.000134833902797136	0.00690747119527901	0.913	0.745	1	NALM6	0.00130499351212867	Expanded NK-treated
KIAA0232	0.000134919965437749	0.0221506541625228	0.38	0.205	1	NALM6	0.00130528010077474	Expanded NK-treated
ATAD1	0.000135810013482018	0.0174913621305675	0.494	0.286	1	NALM6	0.00131334133489386	Expanded NK-treated
FBXW7	0.000135977730200644	0.0200294639176331	0.518	0.312	1	NALM6	0.00131441349402145	Expanded NK-treated
TXLNA	0.00013612803364903	0.0162295917949697	0.62	0.398	1	NALM6	0.00131493588822813	Expanded NK-treated
OARD1	0.000136164579859939	0.0193229705372157	0.675	0.455	1	NALM6	0.00131493588822813	Expanded NK-treated
PCID2	0.000136202380949156	0.0104105924134421	0.762	0.531	1	NALM6	0.00131493588822813	Expanded NK-treated
RPL5	0.00013646485719522	0.0258632633094953	1	1	1	NALM6	0.00131692004510345	Expanded NK-treated
RPL41	0.000137666082621215	-0.0406355519047086	1	1	1	NALM6	0.00132795793173455	Expanded NK-treated
SKP2	0.000138302848019379	0.0137027643309413	0.642	0.397	1	NALM6	0.00133354397493915	Expanded NK-treated
NCF4	0.000138433185508214	0.00936923168685899	0.944	0.802	1	NALM6	0.00133394276742699	Expanded NK-treated
KCNQ5-IT1	0.000138459590079784	0.0209174815398797	0.179	0.082	1	NALM6	0.00133394276742699	Expanded NK-treated
KLHL24	0.000138619513512109	0.0241157123826307	0.251	0.127	1	NALM6	0.00133492727672928	Expanded NK-treated
SPPL2A	0.000138721321727649	0.0238496992424169	0.363	0.192	1	NALM6	0.00133535154079379	Expanded NK-treated
WDR73	0.000138884494169633	0.0166147015355925	0.55	0.336	1	NALM6	0.00133636590686236	Expanded NK-treated
ARHGAP11A	0.000139016082320189	0.0226669801705647	0.6	0.392	1	NALM6	0.00133707564700807	Expanded NK-treated
NCOA3	0.00013948709332084	0.0205839824835012	0.427	0.241	1	NALM6	0.00134104805478772	Expanded NK-treated
FBXO21	0.000140062027537163	0.0211316270562923	0.183	0.085	1	NALM6	0.00134601587727111	Expanded NK-treated
PANK2	0.000140819432103129	0.0198168326327794	0.523	0.318	1	NALM6	0.00135273240925989	Expanded NK-treated
AEBP1	0.000141463707717473	0.0267079805396628	0.989	0.939	1	NALM6	0.00135835708049975	Expanded NK-treated
SEC23IP	0.000144028163682725	0.0255912740831334	0.469	0.272	1	NALM6	0.00138240730621501	Expanded NK-treated
PTCD3	0.000144159597464802	0.017044478418999	0.807	0.594	1	NALM6	0.00138309469401707	Expanded NK-treated
GINS1	0.000144378500869357	0.0120841352302157	0.573	0.349	1	NALM6	0.00138462036379148	Expanded NK-treated
NUDT1	0.000144951523496619	0.00289733536219416	0.981	0.914	1	NALM6	0.00138953943875988	Expanded NK-treated
EIF1B	0.000145627855994201	0.010332481171217	0.888	0.695	1	NALM6	0.00139544437890506	Expanded NK-treated
NUP35	0.000145815789169487	0.0223306088250134	0.398	0.221	1	NALM6	0.00139666639485372	Expanded NK-treated
MCUB	0.000146314433922772	0.0122989214910377	0.87	0.672	1	NALM6	0.00140086225306929	Expanded NK-treated
ARL6IP5	0.000146812945800911	0.0108291331010935	0.801	0.58	1	NALM6	0.00140505336622875	Expanded NK-treated
PIK3CG	0.000147165080720521	0.0197294213990059	0.422	0.233	1	NALM6	0.00140784071014476	Expanded NK-treated
BUB1	0.000147446919571738	0.026123890449144	0.737	0.56	1	NALM6	0.00140995354604538	Expanded NK-treated
PARP9	0.000147860591957483	0.0232312977351184	0.303	0.158	1	NALM6	0.00141332476529183	Expanded NK-treated
H3F3A	0.000147950158516671	0.0325055961067298	1	1	1	NALM6	0.00141359651455474	Expanded NK-treated
BIRC5	0.000148391683752336	0.0183080748859594	0.875	0.735	1	NALM6	0.00141722945548183	Expanded NK-treated
CCNB2	0.000148850876657201	0.0333213768782873	0.697	0.51	1	NALM6	0.0014198786063028	Expanded NK-treated
KATNA1	0.000148851070029467	0.0200365869114216	0.515	0.307	1	NALM6	0.0014198786063028	Expanded NK-treated
DBF4	0.000148853288715422	0.0121661469920538	0.915	0.767	1	NALM6	0.0014198786063028	Expanded NK-treated
AP2M1	0.000149768874586272	0.00517437202936866	0.969	0.877	1	NALM6	0.00142802305904486	Expanded NK-treated
ZNF91	0.000150622229138666	0.0221343036527728	0.434	0.245	1	NALM6	0.00143556767606935	Expanded NK-treated
ENTPD4	0.000150800230686441	0.0193301101988513	0.36	0.194	1	NALM6	0.00143667199585162	Expanded NK-treated
CCDC107	0.000150998237566437	0.0151643253723166	0.703	0.473	1	NALM6	0.00143796591804413	Expanded NK-treated
LRRC8B	0.000151473307108335	0.0234371212078371	0.276	0.14	1	NALM6	0.00144189617412882	Expanded NK-treated
SSH2	0.000152419891319953	0.0118214662744463	0.656	0.416	1	NALM6	0.00145030976423867	Expanded NK-treated
AL133477.2	0.00015273095586385	-0.0250294281453713	0.042	0.043	1	NALM6	0.00145267180645165	Expanded NK-treated
TIMM29	0.000153389706146708	0.0178635163922538	0.572	0.356	1	NALM6	0.00145833749404778	Expanded NK-treated
SPTY2D1	0.000155971002697597	0.0166324655929659	0.71	0.487	1	NALM6	0.00148226943048657	Expanded NK-treated
WASHC4	0.000156406312589033	0.0223791076844792	0.587	0.375	1	NALM6	0.00148579571063419	Expanded NK-treated
POLR2F	0.000156800764435085	0.00893830829513287	0.987	0.944	1	NALM6	0.00148893111920659	Expanded NK-treated
FBXO9	0.000157041179580306	0.0167254594201219	0.652	0.424	1	NALM6	0.00149060186956315	Expanded NK-treated
BLMH	0.000157384888600296	0.0162496514042739	0.747	0.522	1	NALM6	0.00149325129019944	Expanded NK-treated
TMEM106C	0.000158141292866639	0.00895321572305718	0.853	0.65	1	NALM6	0.00149981254046859	Expanded NK-treated
GDI2	0.000158392905298857	0.00454834859041187	0.988	0.916	1	NALM6	0.00150158292592053	Expanded NK-treated
AGFG1	0.000159210738358276	0.0143499908021326	0.587	0.372	1	NALM6	0.00150871749685248	Expanded NK-treated
HSD17B10	0.000159980572079356	0.00214744674647482	0.906	0.729	1	NALM6	0.00151508352435373	Expanded NK-treated
GCC2	0.00016001357869007	0.0207453745794962	0.735	0.524	1	NALM6	0.00151508352435373	Expanded NK-treated
PES1	0.000161415683156527	0.0175856406514909	0.624	0.411	1	NALM6	0.00152773369870864	Expanded NK-treated
ASH2L	0.000161665082912501	0.0177210420828455	0.488	0.279	1	NALM6	0.00152946810437923	Expanded NK-treated
TLNRD1	0.000161762971504026	0.0184388998573362	0.452	0.252	1	NALM6	0.00152976827284912	Expanded NK-treated
NIPSNAP3B	0.000163227468175166	0.0181188655202629	0.131	0.053	1	NALM6	0.00154298672082837	Expanded NK-treated
TMEM238	0.000164528446489196	0.0126898827472893	0.792	0.586	1	NALM6	0.00155451942022274	Expanded NK-treated
SEC23B	0.00016458193671418	0.0214987796411075	0.419	0.243	1	NALM6	0.00155451942022274	Expanded NK-treated
IL6R	0.000164650421158997	-0.0146584407335511	0.012	0.02	1	NALM6	0.00155453125277188	Expanded NK-treated
B4GALT1	0.000164830347865721	0.0357690324332511	0.85	0.687	1	NALM6	0.00155559481769437	Expanded NK-treated
RIF1	0.00016574939149063	0.00733181828655938	0.911	0.766	1	NALM6	0.00156363012241793	Expanded NK-treated
TYMP	0.000166067624421693	0.0183059076278944	0.513	0.304	1	NALM6	0.00156536941253379	Expanded NK-treated
SMAGP	0.000166069162224089	0.0197054315968001	0.159	0.071	1	NALM6	0.00156536941253379	Expanded NK-treated
KCMF1	0.000166185076618794	0.011831328808363	0.654	0.42	1	NALM6	0.00156582369257529	Expanded NK-treated
SP1	0.000166464840047197	0.0243498976913645	0.453	0.258	1	NALM6	0.00156782078679075	Expanded NK-treated
SPTLC2	0.000167414774137682	0.0182131936527986	0.512	0.304	1	NALM6	0.00157612557313171	Expanded NK-treated
ARHGAP35	0.00016767598775382	0.0245021757145375	0.431	0.246	1	NALM6	0.00157794228280172	Expanded NK-treated
UBE2C	0.000167905012800498	0.0714567228764791	0.818	0.697	1	NALM6	0.00157945472171404	Expanded NK-treated
TCOF1	0.000169257457535511	0.0103799094430819	0.883	0.707	1	NALM6	0.00159125817728398	Expanded NK-treated
NEDD4	0.000169297427390303	0.0227207534001892	0.323	0.168	1	NALM6	0.00159125817728398	Expanded NK-treated
GON4L	0.000170214418187721	0.0131824026261818	0.632	0.408	1	NALM6	0.00159922705296078	Expanded NK-treated
AL606834.2	0.000171682686553606	0.0134783223681942	0.063	0.02	1	NALM6	0.00161236680686128	Expanded NK-treated
KLHL20	0.000172051067252327	0.0227730586232543	0.319	0.168	1	NALM6	0.0016151704332149	Expanded NK-treated
CDC42SE1	0.000172127048263668	0.0123802292674424	0.509	0.285	1	NALM6	0.0016152279261171	Expanded NK-treated
PSRC1	0.000174450396706317	0.0308670995253659	0.261	0.148	1	NALM6	0.00163636595239085	Expanded NK-treated
ZC3H14	0.000175011676340779	0.0157924630832993	0.598	0.377	1	NALM6	0.00164096511774189	Expanded NK-treated
CEP19	0.000175732310231858	0.0203858377294223	0.251	0.126	1	NALM6	0.00164705410505919	Expanded NK-treated
PLEKHM2	0.000176118744268348	0.0212839145097696	0.33	0.174	1	NALM6	0.00165000713329528	Expanded NK-treated
MTHFD1	0.000176315113706596	0.00905623690732604	0.769	0.54	1	NALM6	0.00165117782872577	Expanded NK-treated
MPHOSPH6	0.000176422183228323	0.00870113770158121	0.781	0.557	1	NALM6	0.00165151162777542	Expanded NK-treated
DUSP14	0.000177420514994379	0.015967141907836	0.535	0.319	1	NALM6	0.00166018500513963	Expanded NK-treated
RAB11A	0.000177604787224742	0.00144687730863557	0.907	0.724	1	NALM6	0.00166057500545377	Expanded NK-treated
POU2F1	0.00017760582944759	0.0239165266864472	0.542	0.341	1	NALM6	0.00166057500545377	Expanded NK-treated
TAPT1	0.000177773117853685	0.0231358543185204	0.45	0.268	1	NALM6	0.00166146727203432	Expanded NK-treated
VMA21	0.000179122537235877	0.0205523763298933	0.774	0.563	1	NALM6	0.00167340254786583	Expanded NK-treated
METTL9	0.000179490537055489	0.00221574233894306	0.881	0.679	1	NALM6	0.00167616324628312	Expanded NK-treated
NRBF2	0.000179675558884729	0.014364685574248	0.663	0.435	1	NALM6	0.00167721367482144	Expanded NK-treated
TUBD1	0.000181094471997842	0.0209681744748372	0.319	0.17	1	NALM6	0.0016897765865755	Expanded NK-treated
TTLL4	0.000181795172226432	0.0202956654918033	0.245	0.119	1	NALM6	0.0016956304849615	Expanded NK-treated
ABRAXAS2	0.000181946592532875	0.0192718607680834	0.482	0.279	1	NALM6	0.00169635851312304	Expanded NK-treated
NMU	0.00018314171940578	-0.0162255577990535	0.017	0.025	1	NALM6	0.00170681291257576	Expanded NK-treated
DDX54	0.000183423269836812	0.0103939817131123	0.839	0.629	1	NALM6	0.00170874812456356	Expanded NK-treated
OSGEP	0.000183594385512536	0.00842210921601572	0.773	0.547	1	NALM6	0.00170965339581991	Expanded NK-treated
SLF1	0.00018398511805293	0.0128367431673845	0.62	0.383	1	NALM6	0.00171198523353233	Expanded NK-treated
DHRS7B	0.000183992877144184	0.020165680564652	0.309	0.157	1	NALM6	0.00171198523353233	Expanded NK-treated
CLP1	0.000184128532820495	0.0191393893013059	0.347	0.182	1	NALM6	0.00171255830083487	Expanded NK-treated
NDUFV3	0.000186292482153989	0.00820651103166259	0.711	0.482	1	NALM6	0.00173198824783455	Expanded NK-treated
LINC00662	0.000186607247646974	0.0152101559735484	0.528	0.314	1	NALM6	0.00173421735534298	Expanded NK-treated
PSMD14	0.000187143386057995	-0.00463113239391522	0.95	0.81	1	NALM6	0.001738501154051	Expanded NK-treated
PPP2R1B	0.000187343564176975	0.0190047950208473	0.488	0.283	1	NALM6	0.00173966180357431	Expanded NK-treated
FMC1	0.000187665134597666	0.00757800167596168	0.909	0.757	1	NALM6	0.00174194831078572	Expanded NK-treated
ARHGAP18	0.000188663250937631	0.0206759890950243	0.369	0.202	1	NALM6	0.00175051030825839	Expanded NK-treated
UBE4A	0.000189352349964738	0.0146128117881259	0.534	0.314	1	NALM6	0.00175619937259714	Expanded NK-treated
TRANK1	0.000189792702980731	0.0209769019201988	0.182	0.086	1	NALM6	0.00175957773789915	Expanded NK-treated
ATG10	0.000190868410097993	0.0184922550367319	0.255	0.123	1	NALM6	0.00176884143418268	Expanded NK-treated
PSMA6	0.000191023055543955	0.0185577797903629	1	0.996	1	NALM6	0.00176956534065999	Expanded NK-treated
UBXN7	0.000191269860440729	0.0184472920112582	0.494	0.293	1	NALM6	0.00177114205571107	Expanded NK-treated
WASHC2A	0.000192570613356473	0.0243056687042592	0.367	0.201	1	NALM6	0.00178212271642989	Expanded NK-treated
TRUB1	0.000192609837745796	0.0171111609608389	0.45	0.252	1	NALM6	0.00178212271642989	Expanded NK-treated
TGM1	0.00019334680648433	0.0062536746049486	0.015	0.002	1	NALM6	0.00178822594381227	Expanded NK-treated
HHLA3	0.000193648756149229	0.0191296898250642	0.161	0.073	1	NALM6	0.00179023986756968	Expanded NK-treated
IKZF1	0.000193719407865208	0.017500534217104	0.671	0.448	1	NALM6	0.00179023986756968	Expanded NK-treated
DERL2	0.000194813513292271	0.0201543695118623	0.636	0.423	1	NALM6	0.00179963166374107	Expanded NK-treated
SEC16A	0.000194962574006432	0.0192434571977915	0.447	0.258	1	NALM6	0.00180000737261677	Expanded NK-treated
WDR82	0.00019500988099667	0.0112867338428628	0.773	0.558	1	NALM6	0.00180000737261677	Expanded NK-treated
PTBP3	0.000196592763446315	0.0174162219871091	0.847	0.658	1	NALM6	0.00181389380542925	Expanded NK-treated
IDH3B	0.000196901278922326	0.00885449552303419	0.785	0.557	1	NALM6	0.00181601570452414	Expanded NK-treated
TAP1	0.000197281011156915	0.0163928047404719	0.488	0.281	1	NALM6	0.00181879248005191	Expanded NK-treated
SMG6	0.000197667618192438	0.0179211127144397	0.545	0.328	1	NALM6	0.00182107851798499	Expanded NK-treated
LYRM7	0.000197686492524104	0.0145789341198813	0.662	0.427	1	NALM6	0.00182107851798499	Expanded NK-treated
MRPS5	0.000198230067422366	-0.003313921013266	0.89	0.693	1	NALM6	0.00182535866943048	Expanded NK-treated
SCO2	0.000198730435233252	0.00716735836020133	0.77	0.538	1	NALM6	0.00182892288198045	Expanded NK-treated
NKIRAS2	0.00019877533095826	0.0188576533505009	0.556	0.34	1	NALM6	0.00182892288198045	Expanded NK-treated
ZNF609	0.000199511225020639	0.0171747335319465	0.436	0.243	1	NALM6	0.00183496362168943	Expanded NK-treated
MGST3	0.000199602778343532	0.00452815018789476	0.865	0.666	1	NALM6	0.00183507572201159	Expanded NK-treated
LAMC1	0.000199805824253818	0.0194583927961765	0.312	0.162	1	NALM6	0.0018362123483294	Expanded NK-treated
RPP40	0.000199919553367389	0.0103708826702977	0.735	0.514	1	NALM6	0.00183652757765624	Expanded NK-treated
BLOC1S6	0.00020109717327974	0.00631211647655183	0.812	0.58	1	NALM6	0.00184661193033128	Expanded NK-treated
CHTOP	0.000201299510436857	0.00470949804497867	0.827	0.604	1	NALM6	0.00184773611763438	Expanded NK-treated
BAZ2A	0.00020162835605543	0.0161937921187356	0.549	0.337	1	NALM6	0.00185002017806097	Expanded NK-treated
DDIAS	0.000202314125060456	0.0175850526773298	0.363	0.19	1	NALM6	0.00185557604111379	Expanded NK-treated
SEC63	0.000202726404916521	0.0113709172780462	0.835	0.641	1	NALM6	0.00185862011676439	Expanded NK-treated
SCML2	0.000204046972794234	0.0148478917639688	0.468	0.256	1	NALM6	0.00186998577286891	Expanded NK-treated
ZNF830	0.000204637217669984	0.0202797453344331	0.601	0.386	1	NALM6	0.00187422083004966	Expanded NK-treated
SLPI	0.000204671204734685	-0.0124400092968939	0.006	0.013	1	NALM6	0.00187422083004966	Expanded NK-treated
SCAF4	0.000205592789797759	0.0187539804700356	0.445	0.255	1	NALM6	0.00188191468159294	Expanded NK-treated
PRADC1	0.000205997573653885	0.0174842077369784	0.527	0.315	1	NALM6	0.00188487372300163	Expanded NK-treated
ZMYM5	0.000207162535080269	0.0275065641529281	0.351	0.204	1	NALM6	0.00189478328169541	Expanded NK-treated
PRKAR2A	0.000207479760971399	0.0165695274138137	0.462	0.262	1	NALM6	0.00189693437452776	Expanded NK-treated
WDR36	0.000207893230451756	0.0119544719881635	0.734	0.518	1	NALM6	0.00189996334960692	Expanded NK-treated
SH3D19	0.000209190051299073	-0.0103133931637263	0.005	0.013	1	NALM6	0.00191105980487442	Expanded NK-treated
VLDLR	0.000209612828133026	0.019815285658016	0.601	0.392	1	NALM6	0.00191382943802402	Expanded NK-treated
ATG5	0.000209658765094492	0.018752717221541	0.655	0.429	1	NALM6	0.00191382943802402	Expanded NK-treated
OGFOD1	0.000211112204136085	0.0124964385482942	0.617	0.39	1	NALM6	0.00192633637886131	Expanded NK-treated
SLC7A6	0.000211997644733208	0.0183952853156845	0.371	0.194	1	NALM6	0.00193365267910108	Expanded NK-treated
TRIM24	0.000212429791580461	0.0179184490463036	0.644	0.421	1	NALM6	0.00193683030004867	Expanded NK-treated
CENPB	0.000212928826187779	0.019646628376895	0.441	0.249	1	NALM6	0.00194016519570348	Expanded NK-treated
GADD45B	0.000212963379755014	0.0213647548713807	0.169	0.081	1	NALM6	0.00194016519570348	Expanded NK-treated
ARL13B	0.000214990114622561	0.0176260504328891	0.455	0.257	1	NALM6	0.00195785798751589	Expanded NK-treated
SLMAP	0.000215207853140626	0.019924143761837	0.44	0.252	1	NALM6	0.00195906928358959	Expanded NK-treated
DBF4B	0.000215445582842258	0.0216766045275076	0.29	0.153	1	NALM6	0.00196046153737846	Expanded NK-treated
UACA	0.000215532500037897	0.0206250334081209	0.135	0.061	1	NALM6	0.00196048090711104	Expanded NK-treated
DRAP1	0.000215791626954258	-0.000561984980663288	0.988	0.91	1	NALM6	0.0019620660630894	Expanded NK-treated
CERS6	0.000216597734360071	0.0173513807767672	0.661	0.439	1	NALM6	0.00196862138910124	Expanded NK-treated
SNRNP25	0.000216787891813855	0.00140295769163101	0.968	0.886	1	NALM6	0.00196957549489978	Expanded NK-treated
PPP2R1A	0.000217343282042227	0.010583012509978	0.792	0.577	1	NALM6	0.00197384578451703	Expanded NK-treated
UCHL5	0.000219232627210818	0.0130841793200801	0.779	0.562	1	NALM6	0.00198949869216612	Expanded NK-treated
SHMT1	0.000219238935543607	0.0174859230661689	0.496	0.289	1	NALM6	0.00198949869216612	Expanded NK-treated
STIP1	0.000219657863948815	0.00846262359492811	0.957	0.847	1	NALM6	0.00199251829353649	Expanded NK-treated
ARL14EP	0.000219797275528969	0.00801098936749789	0.773	0.544	1	NALM6	0.00199300102148268	Expanded NK-treated
SMARCD2	0.000219929165302015	0.00454706243160685	0.775	0.547	1	NALM6	0.00199341519408592	Expanded NK-treated
CALU	0.000220100311670968	0.00898061400331674	0.821	0.604	1	NALM6	0.00199418472039817	Expanded NK-treated
DERA	0.000220400518217456	0.00952423753754483	0.622	0.383	1	NALM6	0.00199595321732381	Expanded NK-treated
HNRNPUL1	0.000220468147956276	0.00404328895887107	0.896	0.711	1	NALM6	0.00199595321732381	Expanded NK-treated
VPS41	0.000220691737472159	0.0203643948701343	0.421	0.239	1	NALM6	0.00199719544181263	Expanded NK-treated
SFMBT2	0.000220865272117191	0.0235186728566749	0.497	0.305	1	NALM6	0.00199798388962977	Expanded NK-treated
CSPP1	0.000221156984559184	0.0178822271687564	0.61	0.397	1	NALM6	0.00199984035861457	Expanded NK-treated
PMF1	0.000222904024945617	0.0155857510002843	0.8	0.592	1	NALM6	0.00201485022079459	Expanded NK-treated
CREM	0.000223014054473095	0.0204725192041981	0.293	0.15	1	NALM6	0.00201505704084677	Expanded NK-treated
RTF1	0.000223307960530809	-0.00437966364840836	0.973	0.867	1	NALM6	0.00201692447788803	Expanded NK-treated
LLPH	0.000223555463204095	0.016374596386046	0.906	0.751	1	NALM6	0.0020183715033991	Expanded NK-treated
SHPRH	0.000225411280594313	0.00490988887049959	0.759	0.535	1	NALM6	0.00203433240823642	Expanded NK-treated
SETD7	0.000226207025988793	0.0139269356736044	0.535	0.326	1	NALM6	0.00204071746192464	Expanded NK-treated
